Funding Org: Identifier,Funding Org: Name,Recipient Org:Identifier,Recipient Org: Name,Identifier,Recipient Org: Street Address,Recipient Org: City,Recipient Org: State,Recipient Org: Postal Code,Recipient Org: Country, Amount Awarded ,Currency,Award Date,Fiscal Year,Description,Classifications: Title,Beneficiary Location: Name,Title,Fiscal Sponsor,URL,Grant-related Publications,Last Modified
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGp,Mother Jones,360G-quixote-0063300000fsNwQAAU:2015,"222 Sutter St., Suite 600",San Francisco,CA,94108,United States," 50,000.00 ",USD,04/07/2015,2015,To support expansion and capacity efforts for Mother Jones,"Media Reform, Independent Media",U.S.,Mother Jones 2015-2016 Capacity Grant,Foundation for National Progress,http://www.motherjones.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGp,Mother Jones,360G-quixote-0064000000Y6SZGAA3:2015,"222 Sutter St., Suite 600",San Francisco,CA,94108,United States," 25,000.00 ",USD,14/07/2014,2015,"General Operating Support for Mother Jones for their ""smart and fearless"" investigative journalism","Media Reform, Independent Media",U.S.,Mother Jones 2014-2016 Grant,Foundation for National Progress,http://www.motherjones.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGp,Mother Jones,360G-quixote-0063300000fsNwQAAU:2016,"222 Sutter St., Suite 600",San Francisco,CA,94108,United States," 50,000.00 ",USD,04/07/2015,2016,To support expansion and capacity efforts for Mother Jones,"Media Reform, Independent Media",U.S.,Mother Jones 2015-2016 Capacity Grant,Foundation for National Progress,http://www.motherjones.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGp,Mother Jones,360G-quixote-0063300000jmXegAAE,"222 Sutter St., Suite 600",San Francisco,CA,94108,United States," 300,000.00 ",USD,26/05/2016,2016,For the Mother Jones expansion campaign,"Media Reform, Independent Media",U.S.,Mother Jones 2016 Grant,Foundation for National Progress,http://www.motherjones.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGp,Mother Jones,360G-quixote-0064000000Y6SZGAA3:2016,"222 Sutter St., Suite 600",San Francisco,CA,94108,United States," 25,000.00 ",USD,14/07/2014,2016,"General Operating Support for Mother Jones for their ""smart and fearless"" investigative journalism","Media Reform, Independent Media",U.S.,Mother Jones 2014-2016 Grant,Foundation for National Progress,http://www.motherjones.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000eWYMq,Movement Resource Group,360G-quixote-0064000000MkqmyAAB,"191 Bank Street , 3rd Floor",Burlington,VT,05401,United States," 10,000.00 ",USD,23/07/2012,2012,"General Operating Support for Movement Resource Group's Occupy Campaign, an effort to build grassroots support for reducing the influence of corporations and wealth on society, and to provide financial support to protest corporate greed, corruption and control.",Economic Justice,U.S.,Movement Resource Group 2012 Grant,"Social Ventures, Inc.",http://www.movementresourcegroup.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFJ,Ms. Foundation for Women,360G-quixote-0064000000CWCmZAAX,12 MetroTech Center 26th Floor,Brooklyn,NY,11201,United States," 10,000.00 ",USD,23/05/2006,2006,General Operating Support,Reproductive Rights,U.S.,Ms. Foundation for Women 5/23/2006,,http://www.forwomen.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFJ,Ms. Foundation for Women,360G-quixote-0064000000CWClpAAH,12 MetroTech Center 26th Floor,Brooklyn,NY,11201,United States," 10,000.00 ",USD,02/12/2007,2008,General Operating Support,Reproductive Rights,U.S.,Ms. Foundation for Women 2008 Grant,,http://www.forwomen.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFJ,Ms. Foundation for Women,360G-quixote-0064000000CWCmDAAX,12 MetroTech Center 26th Floor,Brooklyn,NY,11201,United States," 10,000.00 ",USD,06/02/2009,2009,General Operating Support,Reproductive Rights,U.S.,Ms. Foundation for Women 2/6/2009,,http://www.forwomen.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NTn,National Abortion Rights Action League (NARAL) Pro-Choice America Foundation,360G-quixote-0064000000DRipgAAD,"1156 15th Street, NW Suite 700",Washington,DC,20005,United States," 100,000.00 ",USD,11/05/2004,2004,General Operating Support for NARAL in their work for reproductive rights,Reproductive Rights,U.S.,National Abortion Rights Action League (NARAL) Pro-Choice America Foundation 2004 Grant,,http://www.prochoiceamerica.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NTn,National Abortion Rights Action League (NARAL) Pro-Choice America Foundation,360G-quixote-0064000000CWCl0AAH,"1156 15th Street, NW Suite 700",Washington,DC,20005,United States," 60,000.00 ",USD,20/10/2005,2005,General Operating Support for NARAL in their work for reproductive rights,Reproductive Rights,U.S.,NARAL 10/20/2005,,http://www.prochoiceamerica.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000Sozak,National Center for Family Philanthropy,360G-quixote-0063300000jrP5GAAU,"1667 K Street, NW, Suite 550",Washington,DC,20006,United States," 400,000.00 ",USD,26/05/2016,2017,General Operating Support in 2016-2017,Philanthropy,U.S.,National Center for Family Philanthropy 2016 Grant,,http://www.ncfp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGc,National Coalition on Black Civic Participation (NCBCP),360G-quixote-0064000000DS3lYAAT,1050 Connecticut Avenue NW 10th Floor Suite 1000,Washington,DC,20036,United States," 75,000.00 ",USD,14/05/2004,2004,Project Support - Strengthening Civic & Electoral Participation Within the Black Community,"Election Integrity, Racial Equity",U.S.,National Coalition on Black Civic Participation (NCBCP) 2004 Grant,,http://www.ncbcp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGc,National Coalition on Black Civic Participation (NCBCP),360G-quixote-0064000000DS3m7AAD,1050 Connecticut Avenue NW 10th Floor Suite 1000,Washington,DC,20036,United States," 25,000.00 ",USD,23/06/2006,2006,General Operating Support,"Election Integrity, Racial Equity",U.S.,National Coalition on Black Civic Participation (NCBCP) 6/23/2006,,http://www.ncbcp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGc,National Coalition on Black Civic Participation (NCBCP),360G-quixote-0064000000DS3nyAAD,1050 Connecticut Avenue NW 10th Floor Suite 1000,Washington,DC,20036,United States," 30,000.00 ",USD,10/08/2007,2007,General Operating Support,"Election Integrity, Racial Equity",U.S.,National Coalition on Black Civic Participation (NCBCP) 8/10/2007,,http://www.ncbcp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NTc,National Network of Grantmakers (NNG),360G-quixote-0064000000CWCmHAAX,"2801 21st Ave S, Ste 132",Minneapolis,MN,55407,United States," 3,000.00 ",USD,05/05/2006,2006,General Operating Support,"Media Reform, Philanthropy",U.S.,National Network of Grantmakers 5/5/2006,,,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NTc,National Network of Grantmakers (NNG),360G-quixote-0064000000CWCmnAAH,"2801 21st Ave S, Ste 132",Minneapolis,MN,55407,United States," 5,000.00 ",USD,28/07/2006,2006,Project support for NNG's Working Group on Media,"Media Reform, Philanthropy",U.S.,National Network of Grantmakers 7/28/2006,,,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000J5YmS,National Performance Network,360G-quixote-0064000000DSDqmAAH,P.O. Box 56698,New Orleans,LA,70130,United States," 5,000.00 ",USD,09/07/2009,2009,Project Support - Transforma Projects,"Environmental Equity, Arts",U.S.,National Performance Network 7/9/2009,,http://www.npnweb.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000J5YmS,National Performance Network,360G-quixote-0064000000Z0SjnAAF:2014,P.O. Box 56698,New Orleans,LA,70130,United States," 15,000.00 ",USD,07/08/2014,2014,To support the New Orleans Local Program,Arts,New Orleans,National Performance Network NoLA Local Program 2014-2016 Grant,,http://www.npnweb.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000J5YmS,National Performance Network,360G-quixote-0064000000Z0SjnAAF:2015,P.O. Box 56698,New Orleans,LA,70130,United States," 15,000.00 ",USD,07/08/2014,2015,To support the New Orleans Local Program,Arts,New Orleans,National Performance Network NoLA Local Program 2014-2016 Grant,,http://www.npnweb.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000J5YmS,National Performance Network,360G-quixote-0064000000Zw76AAAR:2015,P.O. Box 56698,New Orleans,LA,70130,United States," 8,000.00 ",USD,07/08/2014,2015,To support the National Performance Network's Women's Working Group,"Arts, Women",U.S.,National Performance Network Women's Working Group 2015-2016 Grant,,http://www.npnweb.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000J5YmS,National Performance Network,360G-quixote-0063300000hsuDyAAI,P.O. Box 56698,New Orleans,LA,70130,United States," 15,000.00 ",USD,27/12/2015,2016,General Operating Support - Matching Membership Donations,Arts,U.S.,National Performance Network 2016 Grant,,http://www.npnweb.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000J5YmS,National Performance Network,360G-quixote-0064000000Z0SjnAAF:2016,P.O. Box 56698,New Orleans,LA,70130,United States," 10,000.00 ",USD,07/08/2014,2016,To support the New Orleans Local Program,Arts,New Orleans,National Performance Network NoLA Local Program 2014-2016 Grant,,http://www.npnweb.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000J5YmS,National Performance Network,360G-quixote-0064000000Zw76AAAR:2016,P.O. Box 56698,New Orleans,LA,70130,United States," 8,000.00 ",USD,07/08/2014,2016,To support the National Performance Network's Women's Working Group,"Arts, Women",U.S.,National Performance Network Women's Working Group 2015-2016 Grant,,http://www.npnweb.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGe,National Voice,360G-quixote-0064000000DS4DkAAL,2105 First Ave S,Minneapolis,MN,55404,United States," 25,000.00 ",USD,22/12/2003,2003,General Operating Support,Election Integrity,U.S.,National Voice 12/22/2003,Tides Foundation,http://www.tides.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGe,National Voice,360G-quixote-0063300000ktQhSAAU,2105 First Ave S,Minneapolis,MN,55404,United States," 60,000.00 ",USD,10/01/2017,2004,Project support - A Better Way,Election Integrity,U.S.,National Voice 2004 Grant,Tides Foundation,http://www.tides.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000DRXH4AAP:1999,11100 Wildlife Center Dr,Reston,VA,20190,United States," 20,000.00 ",USD,08/09/1999,1999,To support the Earth Tomorrow environmental education program in Wisconsin,Environmental Protection,"Madison, WI",National Wildlife Federation 1999-2002 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000DRXH4AAP:2000,11100 Wildlife Center Dr,Reston,VA,20190,United States," 25,000.00 ",USD,08/09/1999,2000,To support the Earth Tomorrow environmental education program in Wisconsin,Environmental Protection,"Madison, WI",National Wildlife Federation 1999-2002 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000DRXH4AAP:2002,11100 Wildlife Center Dr,Reston,VA,20190,United States," 25,000.00 ",USD,08/09/1999,2002,To support the Earth Tomorrow environmental education program in Wisconsin,Environmental Protection,"Madison, WI",National Wildlife Federation 1999-2002 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000CWCmKAAX:2006,11100 Wildlife Center Dr,Reston,VA,20190,United States," 25,000.00 ",USD,26/01/2006,2006,General Operating Support,Environmental Protection,U.S.,National Wildlife Federation 2006-2008 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000CWCmKAAX:2007,11100 Wildlife Center Dr,Reston,VA,20190,United States," 25,000.00 ",USD,26/01/2006,2007,General Operating Support,Environmental Protection,U.S.,National Wildlife Federation 2006-2008 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000CWCmKAAX:2008,11100 Wildlife Center Dr,Reston,VA,20190,United States," 25,000.00 ",USD,26/01/2006,2008,General Operating Support,Environmental Protection,U.S.,National Wildlife Federation 2006-2008 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000DRXSwAAP,11100 Wildlife Center Dr,Reston,VA,20190,United States," 15,000.00 ",USD,18/02/2009,2009,Project Support - Weaving a Network to Create a Diverse Conservation Movement,"Environmental Equity, Racial Equity",U.S.,National Wildlife Federation 2/18/2009,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000DwZxvAAF,11100 Wildlife Center Dr,Reston,VA,20190,United States," 175,000.00 ",USD,08/06/2010,2010,Project Support - Leader to Leader and Network Weavers - Equity and Diversity at NWF,"Environmental Equity, Racial Equity",U.S.,National Wildlife Federation 2010 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000HhUSqAAN,11100 Wildlife Center Dr,Reston,VA,20190,United States," 75,000.00 ",USD,07/03/2011,2011,Project Support - Leader to Leader and Network Weavers - Equity and Diversity at NWF,"Environmental Equity, Racial Equity",U.S.,National Wildlife Federation 2011 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000JX0DzAAL,11100 Wildlife Center Dr,Reston,VA,20190,United States," 110,000.00 ",USD,28/07/2011,2012,Project Support - Building a Diverse and Inclusive Movement,"Environmental Equity, Racial Equity",U.S.,National Wildlife Federation 2012 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0064000000PAMMQAA5,11100 Wildlife Center Dr,Reston,VA,20190,United States," 110,000.00 ",USD,14/12/2012,2013,Project Support - Building a Diverse and Inclusive Movement,"Environmental Equity, Racial Equity",U.S.,National Wildlife Federation 2013 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0063300000kulLPAAY,11100 Wildlife Center Dr,Reston,VA,20190,United States," 25,000.00 ",USD,16/03/2017,2017,Project Support for the Women in Conservation Leadership Network and Retreat,"Women's Leadership, Gender Equity, Environmental Equity, Conservation",U.S.,National Wildlife Federation Women in Conservation Leadership Network and Retreat 2017 Grant,,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG6,National Wildlife Federation,360G-quixote-0063300000kv10MAAQ,11100 Wildlife Center Dr,Reston,VA,20190,United States," 100,000.00 ",USD,16/03/2017,2017,"Project support for NWF's Diversity, Equity, and Inclusion Work","Racial Equity, Environmental Equity",U.S.,"National Wildlife Federation Diversity, Equity, and Inclusion 2017 Grant",,http://www.nwf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFj,Native American Rights Fund,360G-quixote-0064000000DS2IkAAL,P.O. Box 992,Boulder,CO,80306-9903,United States," 5,000.00 ",USD,28/12/1999,1999,General operating support,"Economic Justice, Racial Justice, Native Support",U.S.,Native American Rights Fund 1999 Grant,,http://www.narf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001hwSJO,Native Youth Sexual Health Network,360G-quixote-0063300000iF1fPAAS,2345 Yonge St. PO Box 26069 Broadway,Toronto,Ontario,M4P 0A8,Canada," 25,000.00 ",USD,14/03/2016,2016,To support the Native Youth Sexual Health Network's work on reproductive health,"Reproductive Rights, Racial Justice, Native Support","U.S., Canada",Native Youth Sexual Health Network 2016 Grant,Young Women United,http://nativeyouthsexualhealth.com/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG7,Natural Resources Defense Council,360G-quixote-0064000000DRYaoAAH,40 West 20th Street,New York,NY,10011,United States," 25,000.00 ",USD,29/12/1999,1999,"Project support for The Pacific Gray Whale in Laguna San Ignacio, Baja California (part of NRDC’s Marine Mammal Project) opposing Mitsubishi’s proposed saltworks factory.",Environmental Protection,"Laguna San Ignacio, Baja California; Pacific Gray Whale Habitat",Natural Resource Defense Council (NRDC) 1999 Grant,,http://www.nrdc.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG7,Natural Resources Defense Council,360G-quixote-0064000000DRYbDAAX,40 West 20th Street,New York,NY,10011,United States," 25,000.00 ",USD,26/12/2000,2000,Project support for the Biogema & Species Protection Program,Environmental Protection,U.S.,Natural Resource Defense Council (NRDC) 2000 Grant,,http://www.nrdc.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG7,Natural Resources Defense Council,360G-quixote-0064000000DRYakAAH,40 West 20th Street,New York,NY,10011,United States," 25,000.00 ",USD,13/03/2002,2002,Project support for Wilderness and Wildlife Protection programs,Environmental Protection,U.S.,Natural Resources Defense Council 2002 Grant,,http://www.nrdc.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG7,Natural Resources Defense Council,360G-quixote-0064000000DRYaQAAX,40 West 20th Street,New York,NY,10011,United States," 25,000.00 ",USD,21/11/2003,2003,Project support for Biogems: The Arctic National Wildlife Refuge in Alaska and the Macal River Valley in Belize.,Environmental Protection,"Alaska, Belize",Natural Resource Defense Council 2003 Grant,,http://www.nrdc.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG7,Natural Resources Defense Council,360G-quixote-0064000000DRYbiAAH,40 West 20th Street,New York,NY,10011,United States," 50,000.00 ",USD,12/03/2004,2004,Project support for Natural Resources Defense Council's work to protect the planet's wildlife and wild places and to ensure a safe and healthy environment for all living things. This grant supported the NRDC's State Outreach Campaign.,Environmental Protection,U.S.,Natural Resource Defense Council 2004 Grant,,http://www.nrdc.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG7,Natural Resources Defense Council,360G-quixote-0064000000DRYbEAAX:2006,40 West 20th Street,New York,NY,10011,United States," 25,000.00 ",USD,26/01/2006,2006,General Operating Support,Environmental Protection,U.S.,Natural Resource Defense Council (NRDC) 2006-2008 Grant,,http://www.nrdc.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG7,Natural Resources Defense Council,360G-quixote-0064000000DRYbEAAX:2007,40 West 20th Street,New York,NY,10011,United States," 25,000.00 ",USD,26/01/2006,2007,General Operating Support,Environmental Protection,U.S.,Natural Resource Defense Council (NRDC) 2006-2008 Grant,,http://www.nrdc.org,,12/04/2019 16:41
